"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","excluded","certified-payroll incumbent","Procore","https://www.procore.com","Carpinteria, CA","","Direct competitor at the platform layer: Procore Pay and its compliance partners cover certified payroll.","","n/a","https://www.procore.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Construction Project Management Software | Procore"
"wagelens","excluded","certified-payroll incumbent","Sage","","","","Direct competitor: Sage 100 Contractor and Sage Intacct Construction generate certified payroll.","","n/a","https://www.sage.com","company-site","unverified","2026-09-03","never contact as a prospect; NOT independently opened: https://www.sage.com returned HTTP 403 to this environment (bot protection / Cloudflare challenge), so the organisation's own page was never read here; website left empty per BRIEF 2.4"
"wagelens","excluded","certified-payroll incumbent","Trimble Viewpoint","https://www.trimble.com","Portland, OR","","Direct competitor: Vista and Spectrum construction ERP with certified payroll modules.","","n/a","https://viewpoint.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Viewpoint | Construction ERP &amp; Project Management Suite | Trimble | Trimble"
"wagelens","excluded","certified-payroll incumbent","Computer Guidance Corporation","https://computerguidance.com","Scottsdale, AZ","","Direct competitor: eCMS construction ERP with certified payroll.","","n/a","https://www.computerguidance.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: eCMS Cloud Construction Software | Computer Guidance Corporation"
"wagelens","excluded","certified-payroll incumbent","hh2 Cloud Services","https://www.hh2.com","Rexburg, ID","","Direct competitor: construction payroll and time entry including certified payroll.","","n/a","https://hh2.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: AI-Powered Construction HR, Payroll, Time Tracking &amp; AP Software | hh2"
"wagelens","excluded","certified-payroll incumbent","eBacon","https://ebacon.com","Phoenix, AZ","","Direct competitor: certified payroll and fringe-benefit management for prevailing-wage contractors.","","n/a","https://ebacon.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Compliance Streamlined - Certified Payroll Software"
"wagelens","excluded","certified-payroll incumbent","Miter","https://www.miter.com","San Francisco, CA","","Direct competitor: construction payroll platform that advertises certified payroll and prevailing wage.","","n/a","https://www.miter.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Miter | Payroll, HR, Expenses &amp; Field Ops Software"
"wagelens","excluded","certified-payroll incumbent","Sunburst Software Solutions","https://www.sunburstsoftwaresolutions.com","","","Direct competitor: Certified Payroll Solution for QuickBooks.","","n/a","https://www.sunburstsoftwaresolutions.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Welcome to Sunburst Software Solutions, Inc. - Sunburst Software Solutions, Inc."
"wagelens","excluded","certified-payroll incumbent","DavisBaconRates.com","https://davisbaconrates.com","","","Direct competitor: sells Davis-Bacon rate lookup, the exact core of the WageLens product.","","n/a","https://davisbaconrates.com","company-site","verified","2026-09-03","never contact as a prospect; also the source of the pricing evidence in the shortlist; page title on fetch: Davis-Bacon Prevailing Wage Rates by County &amp; Trade"
"wagelens","excluded","certified-payroll incumbent","Certified Payroll Pro","https://www.certifiedpayrollpro.com","","","Direct competitor: certified payroll aimed at small contractors.","","n/a","https://www.certifiedpayrollpro.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Certified Payroll Software — WH-347 Reports in Minutes, $0 Setup"
"wagelens","excluded","certified-payroll incumbent","MyConstructionPayroll","https://www.myconstructionpayroll.com","","","Direct competitor: construction payroll service marketing on subcontractor Davis-Bacon liability.","","n/a","https://www.myconstructionpayroll.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Get Certified Payroll, Prevailing Wage | My Construction Payroll | NY"
"wagelens","excluded","certified-payroll incumbent","Aatrix Software","https://www.aatrix.com","Grand Forks, ND","","Direct competitor at the forms layer: produces WH-347 and state certified payroll forms.","","n/a","https://aatrix.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Home - Aatrix"
"wagelens","excluded","certified-payroll incumbent","Points North Certified Payroll","https://certifiedpayroll.com","","","Direct competitor domain in the certified-payroll category.","","n/a","https://www.certifiedpayroll.com","company-site","verified","2026-09-03","never contact as a prospect; page title on fetch: Atlas Certified Payroll"
"wagelens","partner","trade association (national)","Society of American Military Engineers","https://www.same.org","Alexandria, VA","","SAME's small business programme connects small construction firms to USACE and NAVFAC work, every dollar of which is Davis-Bacon covered.","","small business programme director","https://www.same.org","association-directory","verified","2026-09-03","page title on fetch: Home - SAME"
"wagelens","partner","trade association (national)","National Veteran Small Business Coalition","https://nvsbc.org","","","SDVOSB construction firms win set-aside federal construction contracts and meet Davis-Bacon on day one.","","membership director","https://www.nvsbc.org","association-directory","verified","2026-09-03","page title on fetch: NVSBC - National Veteran Small Business Coalition"
"wagelens","partner","trade association (national)","Native American Contractors Association","https://nativecontractors.org","Washington, DC","","Represents ANC, tribal and NHO contractors, many of them 8(a) construction firms on federal jobs.","","membership director","https://www.nativecontractors.org","association-directory","verified","2026-09-03","page title on fetch: Native American Contractors Association"
"wagelens","partner","trade association (national)","Women's Business Enterprise National Council","https://www.wbenc.org","Washington, DC","","Certifies the WBE construction firms that primes must subcontract to on federally assisted work.","","supplier diversity director","https://www.wbenc.org","association-directory","verified","2026-09-03","page title on fetch: WBENC Women&#039;s Business Enterprise National Council - WBENC.org : WBENC"
