"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"recoup","partner","lease accounting and advisory firm","Restaurant Accounting Services","https://rasiusa.com","","","Accounting and advisory firm with a franchise or restaurant practice; its multi-unit clients receive CAM reconciliations the firm does not audit, making a contingency referral a clean add.","https://rasiusa.com/contact-us/","partner, franchise practice","https://rasiusa.com","company-site","verified","2026-09-03",""
"recoup","partner","franchisee association","Coalition of Franchisee Associations","https://thecfainc.com","","","Independent franchisee association whose members are 5-to-100-unit operators - the mid-size tenants most likely to have no in-house lease auditor and the least likely to appear on a Top 200 list.","https://thecfainc.com/contact-us/","executive director","https://thecfainc.com","company-site","verified","2026-09-03","Associations negotiate member benefit programmes; a vetted contingency CAM audit is a natural member benefit."
"recoup","partner","franchisee association","National Franchisee Association","https://nfabk.org","","","Independent franchisee association whose members are 5-to-100-unit operators - the mid-size tenants most likely to have no in-house lease auditor and the least likely to appear on a Top 200 list.","mailto:info@nfabk.org","executive director","https://nfabk.org","company-site","verified","2026-09-03","Associations negotiate member benefit programmes; a vetted contingency CAM audit is a natural member benefit."
"recoup","partner","franchisee association","North American Association of Subway Franchisees","https://www.naasf.org","","","Independent franchisee association whose members are 5-to-100-unit operators - the mid-size tenants most likely to have no in-house lease auditor and the least likely to appear on a Top 200 list.","https://www.naasf.org/aboutus/contact","executive director","https://www.naasf.org","company-site","verified","2026-09-03","Associations negotiate member benefit programmes; a vetted contingency CAM audit is a natural member benefit."
"recoup","partner","franchisee association","American Association of Franchisees and Dealers","https://www.aafd.org","","","Independent franchisee association whose members are 5-to-100-unit operators - the mid-size tenants most likely to have no in-house lease auditor and the least likely to appear on a Top 200 list.","https://www.aafd.org/contact-us/","executive director","https://www.aafd.org","company-site","verified","2026-09-03","Associations negotiate member benefit programmes; a vetted contingency CAM audit is a natural member benefit."
"recoup","partner","franchisee association","International Franchise Association","https://internationalfranchiseassociation.com","","","Independent franchisee association whose members are 5-to-100-unit operators - the mid-size tenants most likely to have no in-house lease auditor and the least likely to appear on a Top 200 list.","","executive director","https://internationalfranchiseassociation.com","company-site","verified","2026-09-03","Associations negotiate member benefit programmes; a vetted contingency CAM audit is a natural member benefit. Also listed as ""International Franchise Association"" in https://internationalfranchiseassociation.com."
"recoup","partner","industry association","Association of Dental Support Organizations","https://www.theadso.org","","","Trade association for one of the multi-site healthcare or service segments in the ICP; member operators all lease retail space and all receive landlord CAM reconciliations.","","director of membership","https://www.theadso.org","company-site","verified","2026-09-03",""
"recoup","partner","industry association","Urgent Care Association","https://urgentcareassociation.org","","","Trade association for one of the multi-site healthcare or service segments in the ICP; member operators all lease retail space and all receive landlord CAM reconciliations.","mailto:info@ucaoa.org","director of membership","https://urgentcareassociation.org","company-site","verified","2026-09-03",""
"recoup","partner","industry association","International Carwash Association","https://www.carwash.org","","","Trade association for one of the multi-site healthcare or service segments in the ICP; member operators all lease retail space and all receive landlord CAM reconciliations.","https://www.carwash.org/contact-us","director of membership","https://www.carwash.org","company-site","verified","2026-09-03",""
"recoup","partner","industry association","Veterinary Management Groups","https://www.myvmg.com","","","Trade association for one of the multi-site healthcare or service segments in the ICP; member operators all lease retail space and all receive landlord CAM reconciliations.","https://www.myvmg.com/contact-us/","director of membership","https://www.myvmg.com","company-site","verified","2026-09-03",""
"recoup","partner","agency management system","Applied Systems","https://www.applied-systems.org","","","Insurance agency management system holding the policy and commission-due data a carrier-statement reconciliation has to be matched against - the integration partner for the secondary Recoup variant.","https://www.applied-systems.org/contact","head of partnerships","https://www.applied-systems.org","company-site","verified","2026-09-03","Some AMS vendors ship their own commission reconciliation; confirm before treating as a partner."
"recoup","partner","agency management system","Vertafore","https://www.vertafore.com","","","Insurance agency management system holding the policy and commission-due data a carrier-statement reconciliation has to be matched against - the integration partner for the secondary Recoup variant.","","head of partnerships","https://www.vertafore.com","company-site","verified","2026-09-03","Some AMS vendors ship their own commission reconciliation; confirm before treating as a partner."
"recoup","partner","agency management system","HawkSoft","https://www.hawksoft.com","","","Insurance agency management system holding the policy and commission-due data a carrier-statement reconciliation has to be matched against - the integration partner for the secondary Recoup variant.","https://www.hawksoft.com/contact","head of partnerships","https://www.hawksoft.com","company-site","verified","2026-09-03","Some AMS vendors ship their own commission reconciliation; confirm before treating as a partner."
